"id";"id_tipo_actividad_academica";"titulo";"descripcion";"nivel_uno";"nivel_dos";"minutos_duracion";"materiales"
"188";"1";"Proyecto de Jardinería [Huerta]";"Socializa con los niños un proyecto sencillo de jardinería, como plantar flores en macetas. Pide a los niños que hagan una lista de los materiales necesarios [macetas, tierra, semillas, agua]. Lleva a los niños a un jardín o tienda para adquirir los materiales necesarios. Socializa un proyecto más complejo, como crear un mini jardín. Pide a los niños que hagan una lista detallada de materiales, incluyendo cantidades. Facilita una simulación de compra en una ""tienda"" montada en el aula, donde los niños deben manejar el presupuesto.";"Enseñar planificación y organización básica para completar un proyecto sencillo";"Desarrollar habilidades de planificación y gestión financiera en un proyecto más complejo.";"45";"Papel, lápices, ejemplos de herramientas de jardinería, imágenes de plantas y huertas; además de dinero de juguete para simular la compra"
"189";"1";"Proyecto de Arte Colaborativo V1";"Planea con los niños un proyecto de arte colaborativo, como un mural. Pide a los niños que hagan una lista de los materiales necesarios. Facilita la adquisición de los materiales, ya sea en una tienda de arte o simulando una compra en el aula. Socializa un proyecto artístico más complejo, como una escultura grupal. Pide a los niños que hagan una lista detallada de materiales, incluyendo cantidades y costos. Facilita una simulación de compra donde los niños deben manejar un presupuesto y adquirir los materiales necesarios.";"Fomentar la cooperación y la planificación en un proyecto artístico";"Desarrollar habilidades de planificación detallada y gestión financiera en un proyecto artístico más complejo.";"45";"Papel grande, lápices, ejemplos de materiales de arte [pinturas, pinceles, papel de colores]; además de dinero de juguete para simular la compra"
"190";"1";"Presentación de Proyectos";"Organiza una sesión de presentación de proyectos donde cada niño muestra su proyecto. Facilita la interacción entre los niños, usando las tarjetas de preguntas guía para fomentar la discusión. Anima a los niños a responder las preguntas de sus compañeros. Organiza una sesión de presentación más estructurada donde cada niño debe presentar su proyecto y responder preguntas más detalladas de sus compañeros. Facilita la formulación de preguntas más complejas, como ""¿Por qué elegiste esos materiales?"" o ""¿Qué harías diferente la próxima vez?"". Anima a los niños a reflexionar sobre las respuestas y a mejorar sus proyectos.";"Fomentar la comunicación y la habilidad para explicar sus proyectos de manera simple";"Desarrollar habilidades de reflexión crítica y comunicación detallada";"45";"Proyectos realizados por los niños, tarjetas con preguntas guía [¿Qué es esto?, ¿Cómo lo hiciste?, ¿Qué materiales usaste?]."
"191";"1";"Ronda de Preguntas y Respuestas V2";"Organiza una ronda de preguntas y respuestas donde cada niño muestra su proyecto. Facilita que los compañeros realicen preguntas simples sobre el proyecto. Anima a los niños a responder las preguntas de manera clara y sencilla. Organiza una ronda de preguntas y respuestas más profunda, donde cada niño debe presentar su proyecto y recibir preguntas y sugerencias de sus compañeros. Facilita el debate sobre las ideas presentadas y anima a los niños a reflexionar sobre las sugerencias. Socializa con los niños sobre cómo podrían mejorar sus proyectos basándose en el feedback recibido.";"Fomentar la interacción y la habilidad para responder preguntas sobre sus proyectos";"Desarrollar habilidades de debate, reflexión y mejora continua en sus proyectos";"45";"Proyectos realizados por los niños"
"192";"1";"Conocer el Sentido de la Vista";"Observar el Ojo y Sus Partes a través de imágenes pegadas en el tablero";"Observar el Video e Imágenes que están en el Tablero [Cejas, Párpados, Gládulas Lagrimales , Pestañas]";"Ubicar en el Dibujo Partes que protegen el ojo y las encargadas de la visión]";"45";"Imágenes Impresas de un Ojo y sus partes; y Video ¿Cómo Funciona la Vista? El Ojo https://www.youtube.com/watch?v=FRjsuotbbVk"
"193";"1";"Construir el Ojo con plastilina";"Realizar un ojo con plastilina y colocar las partes";"Armar el ojo";"Identificar las partes";"45";"Plastilina, tabla, Imagenes impresas"
"194";"1";"Conocer el Sentido del Olfato";"Observar la Nariz y sus Partes a través de imágenes y video";"Observar el Video e Imágenes que están el tablero y paredes del salón [Nariz, Orificios Nasales]";"Ubicar en el Dibujo partes de la nariz y sentido del olfato";"45";"Imágenes Impresas de la Nariz y sus partes; y Video El Olfato https://www.youtube.com/watch?v=jkQpOd6B2Cc"
"195";"1";"Construir la Nariz con plastilina";"Realizar una nariz con plastilina y colocar las partes";"Armar la nariz";"Identificar las partes";"45";"Plastilina, tabla, Imagenes impresas"
"196";"1";"Conocer el Sentido del Oído";"Observar el oído y Sus Partes a través de imágenes y video";"Colorear el Oído y sus Partes";"Escuchar diferentes tipos sonidos e identificarlos";"45";"Imágenes Impresas del oído y sus partes; y Video El Oído https://www.youtube.com/watch?v=ZT8mO8FAuTc,"
"197";"1";"Decorar el Oído";"En una Guía decorar el oído y señalar sus partes";"Rellenar las partes del oído con diferentes elementos";"Dibujar el oído";"45";"Guía, Papel Creppe, arena de colores, colbon"
"198";"1";"Conocer el Sentido del Gusto";"Observar el Sentido del Gusto y Sus Partes a través de imágenes y video";"Pintar la lengua con pintura comestible";"Colocarle textura a la lengua [guía] e identificar sus partes";"45";"Imágenes Impresas del gusto [lengua] y sus partes; pintura comestible, guía, azúcar y Video El Gusto https://www.youtube.com/watch?v=9EpV2K7xgXM"
"199";"1";"Desarrollo el Sentido del Gusto";"Probar diferentes alimentos con los ojos vendados y ¿adivinar qué son?";"Probar los alimentos con los ojos vendados y adivinar ¿qué son?";"Dibujar la lengua y los sabores que identificó [alimentos]";"45";"Banano, Azúcar, Limón, Brocoli, Manzana, Sal, Vinagre, Aceite, Mora, Naranja, Mandarina, Queso, venda, hojas blancas, lápiz, colores"
"200";"1";"Conocer el Sentido del Tacto";"Observar el sentido del tacto y Sus Partes a través de imágenes y video";"Armar la Piel";"Identificar las partes";"45";"Imágenes Impresas del tacto y sus partes [Piel]; Guia sobre la piel, plastilina, Video El Sentido del Tacto https://www.youtube.com/watch?v=Hl3r0LG2t3c"
"201";"1";"Desarrollo el Sentido del Tacto";"Explorar diferentes texturas a través del sentido del tacto ";"Explorar con las manos los elementos presentados";"Adivinar ¿qué son? ";"45";"Cajas con aberturas en la tapa, Algodón, Esponja, Lija, Hielo, Agua Caliente, Arroz, Arena"
"202";"1";"Pongo en Práctica mis Sentidos";"Circuito para utilizar todos los sentidos e identificar sus partes";"Pasar por las estaciones y poner en prática sus sentidos";"Identificar las partes de los sentidos a través de imágenes";"45";"Botellas Plásticas, Esencias, Aromáticas, Algodon, Frutas dulces y ácidas, sonidos de naturaleza y animales, venda, lija, hielo, agua caliente, esponjas, imágenes con las partes de los sentidos [Tacto, Gusto, Oído, Olfato, Vista]"
"203";"1";"Conocer Hábitos de Higiene Personal";"Observar los hábitos de higiene personal a través de imágenes";"Relacionar las acciones con los objetos [Imágen con la Acción] ";"Identificar la acción, recortar y colocar en donde corresponde";"45";"Imágenes Grandes [Niño/Niña, Bañarse, Peinarse, Lavarse los Dientes, Lavarse las Manos, Cortarse las Uñas] Producto [Shampo, Cepillo y Pasta Dental, Jabón, Toalla] Guía Hábitos de Higiene, Video Hábitos de Higiene para Niños https://www.youtube.com/watch?v=0ShOAUzizmk"
"204";"1";"Conozco mi Jardín ";"Hacer un recorrido por el Jardín e identificar los espacios físicos de Lumen";"Explorar los espacios físicos de Lumen e identificarlos";"Asociar la imagen real con la impresa y decir su nombre";"45";"Salones, Cocina, Sintético, Comedor, Espacio Exterior y Oficina de Lumen; Imágenes reales del jardin"
"205";"1";"Conozco mi Jardín y tengo sentido de pertenencia";"Escuchar el Himno de Lumen, Observar la Bandera y Escudo, Decorarlos en una guía ";"Reconocer los Símbolos del Liceo Lumen";"Identificar los colores del Liceo lumen y decorar con diferentes elementos la Bandera y Escudo del Liceo Lumen";"45";"Bandera, Escudo de Lumen, Guía, Escarcha, Colbón, Foamy, Video Himno https://www.youtube.com/watch?v=rKKPLYZkik8"
"206";"1";"Me recononozco como Niño o Niña";"Observar un video y colocar las partes del cuerpo del niño y de la niña";"Identificarse como Niña o Niño y Dibujarse";"Colocar las Partes del Cuerpo de una Niña y de un Niño. Asociar la imagen con sus partes";"45";"Imagen en Grande de Niño y Niña, Partes del Cuerpo, Video ¿Soy Niño o Niña? https://www.youtube.com/watch?v=MLNyLrqdwWY "
"207";"1";"Vestir al Niño y a la Niña";"Vestir al Niño y a la Niña con su respectiva ropa";"Vestir al Bebé o Muñeca con la Ropa que corresponde";"Identificar las Partes del cuerpo que los diferencia como niño o niña, recortarlas y colocarlas en dónde corresponde";"45";"Bebés o Muñecas, Ropa de Niño y Niña, Guía para recortar"
